stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
SP1169,1169,S. Paolo (fronte via Mincio),,39.223699435472364,9.098603290784497,,https://www.ctmcagliari.it/fermate/fermata-SP1169,,,,2
AB0894,0894,Abruzzi (chiesa),,39.238220604944764,9.099759552468487,,https://www.ctmcagliari.it/fermate/fermata-AB0894,,,,0
AD0183,0183,Diaz (Hotel),,39.205004885564964,9.134190414425387,,https://www.ctmcagliari.it/fermate/fermata-AD0183,,,,1
CM0604,0604,Carmine (pressi Hotel Grillo),,39.284245777987064,9.010030617614507,,https://www.ctmcagliari.it/fermate/fermata-CM0604,,,,1
CS2022,2022,Crespellani (fronte oratorio),,39.255024404583764,9.096379438973927,,https://www.ctmcagliari.it/fermate/fermata-CS2022,,,,1
CU0900,0900,Cugia (ang. via Scano),,39.215588803006464,9.129718634933227,,https://www.ctmcagliari.it/fermate/fermata-CU0900,,,,1
GC0814,0814,Giulio Cesare (ang. via Clelia),,39.261841736034464,9.140195559258597,,https://www.ctmcagliari.it/fermate/fermata-GC0814,,,,1
GC0826,0826,Giulio Cesare (fronte cimitero),,39.264951766343764,9.139148700291327,,https://www.ctmcagliari.it/fermate/fermata-GC0826,,,,1
GV0455,0455,Vico (ang. via Salvemini),,39.236263818293164,9.191093472522017,,https://www.ctmcagliari.it/fermate/fermata-GV0455,,,,2
HB2058,2058,Uscita Ospedale Brotzu (P.zzale A. Ricchi),,39.250433843852064,9.108902490430617,,https://www.ctmcagliari.it/fermate/fermata-HB2058,,,,1
JE0869,0869,Jenner (fronte via Koch),,39.241159335864664,9.117820333486967,,https://www.ctmcagliari.it/fermate/fermata-JE0869,,,,1
LE0825,0825,Legnano (ang via Santa Maria Chiara),,39.241892652666664,9.123215826504847,,https://www.ctmcagliari.it/fermate/fermata-LE0825,,,,2
MA0253,0253,Marconi (fronte quartiere Europeo),,39.233766693648064,9.137574646182087,,https://www.ctmcagliari.it/fermate/fermata-MA0253,,,,2
MR0403,0403,Margine Rosso (fronte via Molaria),,39.228865590161664,9.226406594579407,,https://www.ctmcagliari.it/fermate/fermata-MR0403,,,,2
MR0410,0410,Margine Rosso (ang. via Marco Polo),,39.226673407791864,9.238942045990047,,https://www.ctmcagliari.it/fermate/fermata-MR0410,,,,2
MS0173,0173,Is Maglias (Ingegneria),,39.228205705106064,9.108907980219627,,https://www.ctmcagliari.it/fermate/fermata-MS0173,,,,1
PJ0982,0982,Piemonte (ang. Iolanda),,39.239515912174464,9.197022898612667,,https://www.ctmcagliari.it/fermate/fermata-PJ0982,,,,2
PL0999,0999,Perda Longa (scuole),,39.234137200813064,9.191109428833877,,https://www.ctmcagliari.it/fermate/fermata-PL0999,,,,2
RL0749,0749,Regina Elena (Bastione),,39.216145768402464,9.116868459123567,,https://www.ctmcagliari.it/fermate/fermata-RL0749,,,,2
SV0646,0646,Schiavazzi (fronte piazza Pigafetta),,39.193395238003964,9.139335676181597,,https://www.ctmcagliari.it/fermate/fermata-SV0646,,,,1
TS2114,2114,Trieste (altezza civico 65),,39.219416405989564,9.104913562853497,,https://www.ctmcagliari.it/fermate/fermata-TS2114,,,,0
AD0283,0283,Diaz (Fiera),,39.205272239294464,9.131187258463447,,https://www.ctmcagliari.it/fermate/fermata-AD0283,,,,1
AG0771,0771,Autonomia Regionale (lato civico n. 30),,39.224179149099264,9.283654640483917,,https://www.ctmcagliari.it/fermate/fermata-AG0771,,,,2
BD0935,0935,San Benedetto (scuole),,39.235804425497864,9.199063793256997,,https://www.ctmcagliari.it/fermate/fermata-BD0935,,,,1
BR0466,0466,Brigata Sassari (CTM Point),,39.242479390868564,9.181064815262007,,https://www.ctmcagliari.it/fermate/fermata-BR0466,,,,1
CD0089,0089,Cadello (fronte parco),,39.235819514653564,9.113255116422697,,https://www.ctmcagliari.it/fermate/fermata-CD0089,,,,1
DM1128,1128,dei Fiori (fronte via Ciclamini),,39.260051972518764,9.121087692954107,,https://www.ctmcagliari.it/fermate/fermata-DM1128,,,,2
GC0861,0861,Cagna (ang. via Is Guadazzonis),,39.210275755064264,9.140716633517227,,https://www.ctmcagliari.it/fermate/fermata-GC0861,,,,1
GT0767,0767,Giotto (ang. via Cornalias),,39.249432619235664,9.102230573041017,,https://www.ctmcagliari.it/fermate/fermata-GT0767,,,,1
LS0354,0354,Lungo saline (Contro Strada Parcheggi lato Chiesa),,39.204773733885564,9.162121873607087,,https://www.ctmcagliari.it/fermate/fermata-LS0354,,,,1
MZ0670,0670,Mazzini (poliambulatorio),,39.253932760007564,9.171855522755997,,https://www.ctmcagliari.it/fermate/fermata-MZ0670,,,,2
RM0739,0739,Roma (fronte Molo Sanità),,39.214285518161864,9.111261983550517,,https://www.ctmcagliari.it/fermate/fermata-RM0739,,,,1
RN0076,0076,Romagna (parcheggi),,39.227867482123364,9.118458494441507,,https://www.ctmcagliari.it/fermate/fermata-RN0076,,,,1
RS0510,0510,Rossini (ang. via Cilea),,39.236637003782264,9.180272002530857,,https://www.ctmcagliari.it/fermate/fermata-RS0510,,,,2
AU0355,0355,Ausonia (ang. Lungosaline),,39.204503322238664,9.162179879817157,,https://www.ctmcagliari.it/fermate/fermata-AU0355,,,,1
CM0597,0597,Carmine (ang. via De Sanctis),,39.279608132036664,9.021364130547917,,https://www.ctmcagliari.it/fermate/fermata-CM0597,,,,1
DV0643,0643,L. da Vinci (ang. via Buonarroti),,39.260608975897064,9.175477773235617,,https://www.ctmcagliari.it/fermate/fermata-DV0643,,,,1
DV0729,0729,L. da Vinci  (Loc. Sa Tiacca),,39.220515166545764,9.263646284367627,,https://www.ctmcagliari.it/fermate/fermata-DV0729,,,,1
GT0742,0742,San Gottardo (Stazione Metro Capolinea M),,39.263807513888364,9.141524988562067,,https://www.ctmcagliari.it/fermate/fermata-GT0742,,,,1
MA0218,0218,Marconi (altezza civico 71),,39.230393646078264,9.133744815502947,,https://www.ctmcagliari.it/fermate/fermata-MA0218,,,,1
MD0966,0966,Mandas (ang. via Marrubiu),,39.256559433492564,9.183674124548977,,https://www.ctmcagliari.it/fermate/fermata-MD0966,,,,2
NZ0957,0957,Nazionale (fronte municipio),,39.254244900321864,9.179967933495037,,https://www.ctmcagliari.it/fermate/fermata-NZ0957,,,,1
PA0205,0205,Pascoli (ang. via Petrarca),,39.223799643172564,9.126433096598157,,https://www.ctmcagliari.it/fermate/fermata-PA0205,,,,0
CO0525,0525,Colombo (fronte Polizia Municipale),,39.233258120099664,9.185856109387647,,https://www.ctmcagliari.it/fermate/fermata-CO0525,,,,0
CS0886,0886,Crespellani (fronte via Tintoretto),,39.257440207568164,9.100679629693117,,https://www.ctmcagliari.it/fermate/fermata-CS0886,,,,1
FA1114,1114,Fadda (ang. via Angioni),,39.243303427872864,9.192590457322027,,https://www.ctmcagliari.it/fermate/fermata-FA1114,,,,1
GQ0398,0398,Golfo di Quartu S.E. (fronte Fortino),,39.228379552878064,9.211737682739927,,https://www.ctmcagliari.it/fermate/fermata-GQ0398,,,,0
JE2079,2079,Jenner (Uscita Ospedale Brotzu),,39.248772293073564,9.110880278896057,,https://www.ctmcagliari.it/fermate/fermata-JE2079,,,,1
MA0623,0623,Marconi (ang. via Tommaseo),,39.226552737836764,9.130309071175717,,https://www.ctmcagliari.it/fermate/fermata-MA0623,,,,1
MI0284,0284,Milano (ang. via Messina),,39.207646906660964,9.130955324460627,,https://www.ctmcagliari.it/fermate/fermata-MI0284,,,,1
PV0428,0428,Flumini (ang. via San Teodoro),,39.218435766048164,9.298119168751737,,https://www.ctmcagliari.it/fermate/fermata-PV0428,,,,2
PV0435,0435,S.P. Villasimius (ang. via del Galeone),,39.208013625952764,9.312357219416367,,https://www.ctmcagliari.it/fermate/fermata-PV0435,,,,2
PV0438,0438,S.P. Villasimius (ang. via dei Pioppi),,39.199369327315664,9.326502157843937,,https://www.ctmcagliari.it/fermate/fermata-PV0438,,,,2
SD0616,0616,Cagliari (seconda fermata Dec -> Ass),,39.298319618311364,8.983849724691097,,https://www.ctmcagliari.it/fermate/fermata-SD0616,,,,2
SF1186,1186,San Fulgezio (ang. via Argentina),,39.261874496785664,9.131141129868097,,https://www.ctmcagliari.it/fermate/fermata-SF1186,,,,1
VS0685,0685,Vesalio (fermata Metrò),,39.241499774053664,9.136163344234397,,https://www.ctmcagliari.it/fermate/fermata-VS0685,,,,1
BO0269,0269,Bonaria (RAI),,39.210247019243564,9.122267539986117,,https://www.ctmcagliari.it/fermate/fermata-BO0269,,,,1
CI0233,0233,Ciusa (fronte via San Carlo),,39.233350855693664,9.122633865803707,,https://www.ctmcagliari.it/fermate/fermata-CI0233,,,,1
CO0523,0523,Colombo (ang. via Salieri),,39.231293975284364,9.188504204441977,,https://www.ctmcagliari.it/fermate/fermata-CO0523,,,,1
CO1999,1999,Colombo,,39.230607573426364,9.189153874213347,,https://www.ctmcagliari.it/fermate/fermata-CO1999,,,,2
EL0691,0691,Lussu (fronte Carabinieri),,39.254959147842864,9.159803800908907,,https://www.ctmcagliari.it/fermate/fermata-EL0691,,,,1
GP0763,0763,Peretti (ospedale Brotzu),,39.251099492671264,9.108748219120157,,https://www.ctmcagliari.it/fermate/fermata-GP0763,,,,1
RM2119,2119,Roma (civico 181),,39.215836795243264,9.109124783170257,,https://www.ctmcagliari.it/fermate/fermata-RM2119,,,,0
RO0498,0498,Gallus (ang. vico Gallus),,39.252666486518264,9.172014330485647,,https://www.ctmcagliari.it/fermate/fermata-RO0498,,,,1
RS0812,0812,Risorgimento (fronte via Berchet ),,39.243530520934964,9.133330284690067,,https://www.ctmcagliari.it/fermate/fermata-RS0812,,,,2
RV0556,0556,Riva Villasanta (ang. vico Villasanta),,39.243190101003864,9.127523889507617,,https://www.ctmcagliari.it/fermate/fermata-RV0556,,,,1
SV0347,0347,Schiavazzi (piazza Silesu),,39.195904508390664,9.135779253743127,,https://www.ctmcagliari.it/fermate/fermata-SV0347,,,,1
VS0366,0366,Vesalio (ang. via Giovine Italia),,39.240402608646664,9.134291219566647,,https://www.ctmcagliari.it/fermate/fermata-VS0366,,,,1
SE0592,0592,Sulcitana Elmas (Discount),,39.271531856524764,9.040225871342937,,https://www.ctmcagliari.it/fermate/fermata-SE0592,,,,1
TS0150,0150,Trieste (ang. via S. Paolo),,39.224594852937264,9.101070387108577,,https://www.ctmcagliari.it/fermate/fermata-TS0150,,,,0
VR0517,0517,Verdi (ang. via Bellini),,39.236158887475264,9.180616945371517,,https://www.ctmcagliari.it/fermate/fermata-VR0517,,,,2
CU2087,2087,Cittadella Universitaria - Lato Neuroscienze,,39.269088632835764,9.122558126157677,,https://www.ctmcagliari.it/fermate/fermata-CU2087,,,,2
CU2095,2095,Cittadella Universitaria - Fronte Fisica,,39.270328240881564,9.121413097523737,,https://www.ctmcagliari.it/fermate/fermata-CU2095,,,,2
EL0577,0577,Elmas (angolo via delle Miniere),,39.257960959823964,9.072995845782907,,https://www.ctmcagliari.it/fermate/fermata-EL0577,,,,2
GA0496,0496,Gallus (Torre),,39.253592218314464,9.170580517999037,,https://www.ctmcagliari.it/fermate/fermata-GA0496,,,,1
GQ0400,0400,Golfo di Quartu S.E. (ang. via Fiume),,39.229449770494564,9.217758764951737,,https://www.ctmcagliari.it/fermate/fermata-GQ0400,,,,0
JE0131,0131,Jenner (fronte Oncologico),,39.245734951972264,9.115275209130307,,https://www.ctmcagliari.it/fermate/fermata-JE0131,,,,0
MO0246,0246,Menotti (ang. via Morelli),,39.242429657943964,9.130700216953437,,https://www.ctmcagliari.it/fermate/fermata-MO0246,,,,2
MS2037,2037,Is Maglias (dip Ing. Elettronica),,39.229932681722464,9.107431956364067,,https://www.ctmcagliari.it/fermate/fermata-MS2037,,,,1
PI0075,0075,Piemonte (fronte Chiesa),,39.227522111848064,9.116921365460827,,https://www.ctmcagliari.it/fermate/fermata-PI0075,,,,1
PZ2145,2145,Pitz'e Serra - Liceo Quartu Sant'Elena,,39.240539635080364,9.213848362279377,,https://www.ctmcagliari.it/fermate/fermata-PZ2145,,,,0
RM0734,0734,Roma (Molo Dogana),,39.212783151593264,9.113840354343157,,https://www.ctmcagliari.it/fermate/fermata-RM0734,,,,1
AD0279,0279,Diaz (ang. via Ancona),,39.206589392392464,9.125701861013937,,https://www.ctmcagliari.it/fermate/fermata-AD0279,,,,1
AZ2046,2046,delle Azalee altezza civico 79,,39.261447761131864,9.149060332753917,,https://www.ctmcagliari.it/fermate/fermata-AZ2046,,,,1
CG0905,0905,Cettigne (ang. via Costantinopoli),,39.226807465358264,9.136073393056337,,https://www.ctmcagliari.it/fermate/fermata-CG0905,,,,1
CL0338,0338,Calamosca (Strada per il Faro),,39.189745894746764,9.150110109905387,,https://www.ctmcagliari.it/fermate/fermata-CL0338,,,,1
CL0339,0339,Calamosca (fronte Strada Faro),,39.189918499619164,9.150055601558297,,https://www.ctmcagliari.it/fermate/fermata-CL0339,,,,1
AZ0209,0209,dell'Abbazia (ang. via Conversi),,39.221281435800064,9.134159202493967,,https://www.ctmcagliari.it/fermate/fermata-AZ0209,,,,1
BD0936,0936,San Benedetto (ang. via Dublino),,39.234843481659764,9.197254765890897,,https://www.ctmcagliari.it/fermate/fermata-BD0936,,,,1
BD0937,0937,San Benedetto (ang. via Pindemonte),,39.233312163534164,9.194155579887037,,https://www.ctmcagliari.it/fermate/fermata-BD0937,,,,1
BM1152,1152,Barracca Manna (fronte via Saba),,39.255730592541564,9.117300342701017,,https://www.ctmcagliari.it/fermate/fermata-BM1152,,,,1
BO0268,0268,Bonaria (Banca CIS),,39.210092911378264,9.122440378926487,,https://www.ctmcagliari.it/fermate/fermata-BO0268,,,,1
CU2091,2091,Cittadella Universitaria - Lato Segreteria,,39.269268566250864,9.125849885595747,,https://www.ctmcagliari.it/fermate/fermata-CU2091,,,,2
DO0004,0004,Donoratico (ang. via Capula),,39.231324169084264,9.121884824185887,,https://www.ctmcagliari.it/fermate/fermata-DO0004,,,,1
FA0314,0314,Favonio (fronte chiesa),,39.202359202715264,9.144691060282367,,https://www.ctmcagliari.it/fermate/fermata-FA0314,,,,1
GQ0385,0385,Golfo di Quartu S.E. (La Bussola),,39.222870074689264,9.193163447967637,,https://www.ctmcagliari.it/fermate/fermata-GQ0385,,,,0
LP0329,0329,Poetto (ang. via Grecale),,39.199573423583864,9.145788809077967,,https://www.ctmcagliari.it/fermate/fermata-LP0329,,,,2
LP0333,0333,Poetto (fronte Monfenera),,39.197184538390464,9.150092285286847,,https://www.ctmcagliari.it/fermate/fermata-LP0333,,,,0
LY0033,0033,La Plaia (fronte parcheggio),,39.214914195366564,9.104282559366517,,https://www.ctmcagliari.it/fermate/fermata-LY0033,,,,1
MT0648,0648,M.C.T.C.,,39.260813803854464,9.092004503457167,,https://www.ctmcagliari.it/fermate/fermata-MT0648,,,,2
NP0706,0706,Paganini (ang. via Fogazzaro),,39.234382692847764,9.181280814481857,,https://www.ctmcagliari.it/fermate/fermata-NP0706,,,,1
PL0988,0988,Perda Longa (fronte scuole),,39.234231459621464,9.191326578681077,,https://www.ctmcagliari.it/fermate/fermata-PL0988,,,,2
PV0433,0433,S.P. Villasimius (ang. via del Transatlantico),,39.209788410622964,9.309122626350677,,https://www.ctmcagliari.it/fermate/fermata-PV0433,,,,2
RL0063,0063,Regina Elena (Unione Sarda),,39.219825777776364,9.117850553895397,,https://www.ctmcagliari.it/fermate/fermata-RL0063,,,,2
RM0026,0026,Roma (fronte Molo Dogana),,39.212976463488364,9.113574226109437,,https://www.ctmcagliari.it/fermate/fermata-RM0026,,,,1
SE0590,0590,Sulcitana Elmas (fronte via Talamone),,39.269946612807264,9.043879366041627,,https://www.ctmcagliari.it/fermate/fermata-SE0590,,,,1
SN0683,0683,San Nicolò (scuole),,39.258285071480664,9.174866718958457,,https://www.ctmcagliari.it/fermate/fermata-SN0683,,,,2
SO0020,0020,Sonnino (ang. via Abba),,39.217204804337964,9.121043729109247,,https://www.ctmcagliari.it/fermate/fermata-SO0020,,,,2
SV0638,0638,Schiavazzi (parco giochi),,39.196376454533164,9.136748592372197,,https://www.ctmcagliari.it/fermate/fermata-SV0638,,,,1
TS0531,0531,Trieste (ang. via Galilei),,39.252768319049264,9.150535241780237,,https://www.ctmcagliari.it/fermate/fermata-TS0531,,,,1
CM0606,0606,Carmine (prima fermata),,39.286142821995764,9.006571468670387,,https://www.ctmcagliari.it/fermate/fermata-CM0606,,,,1
CR0115,0115,Cornalias (ang. via Sulcis),,39.242702911016764,9.105613621039357,,https://www.ctmcagliari.it/fermate/fermata-CR0115,,,,1
CR0803,0803,Cornalias (acquedotto),,39.247313479309264,9.103995537889687,,https://www.ctmcagliari.it/fermate/fermata-CR0803,,,,1
CR0890,0890,Cornalias (ang. via Brianza),,39.240218611210264,9.107553755170317,,https://www.ctmcagliari.it/fermate/fermata-CR0890,,,,0
DD0806,0806,Deliperi (fronte scuola),,39.251826853706064,9.100131588366717,,https://www.ctmcagliari.it/fermate/fermata-DD0806,,,,0
FE0224,0224,28 Febbraio (Assessorato RAS),,39.229372848789564,9.126522751426187,,https://www.ctmcagliari.it/fermate/fermata-FE0224,,,,1
ME0164,0164,Merello (ang. via Oslavia),,39.223376123837764,9.108569970656037,,https://www.ctmcagliari.it/fermate/fermata-ME0164,,,,1
ME0168,0168,Merello (fronte Ingegneria),,39.227695312533764,9.110259100942027,,https://www.ctmcagliari.it/fermate/fermata-ME0168,,,,2
MP0094,0094,Piovella (fronte via Sella),,39.238561598022764,9.112785652206267,,https://www.ctmcagliari.it/fermate/fermata-MP0094,,,,2
SV0901,0901,Parcheggi Stadio (capolinea 6),,39.199722525807564,9.138426498719387,,https://www.ctmcagliari.it/fermate/fermata-SV0901,,,,2
AH1145,1145,Archimede (fronte via Avogadro),,39.235702747254964,9.130891226674797,,https://www.ctmcagliari.it/fermate/fermata-AH1145,,,,2
AZ0212,0212,dell'Abbazia (ang. via Stoccolma),,39.223392872000164,9.135579496706607,,https://www.ctmcagliari.it/fermate/fermata-AZ0212,,,,1
AZ2045,2045,delle Azalee altezza civico 9,,39.259819073112064,9.147258089705767,,https://www.ctmcagliari.it/fermate/fermata-AZ2045,,,,1
AZ2138,2138,delle Azalee (fronte civico 9),,39.259878653898864,9.147200745844977,,https://www.ctmcagliari.it/fermate/fermata-AZ2138,,,,0
BN0345,0345,Berna (fronte Scuola),,39.226191597077764,9.134882520581857,,https://www.ctmcagliari.it/fermate/fermata-BN0345,,,,1
EC0714,0714,S'Ecca S'Arrideli (prima fermata),,39.242491713495764,9.243515473938727,,https://www.ctmcagliari.it/fermate/fermata-EC0714,,,,2
EL0128,0128,Elmas (quarta fermata),,39.250054721827664,9.084984544356867,,https://www.ctmcagliari.it/fermate/fermata-EL0128,,,,1
FA1109,1109,Fadda (fronte Questura),,39.243384417215964,9.192656581758517,,https://www.ctmcagliari.it/fermate/fermata-FA1109,,,,1
FL0558,0558,Autonomia Regionale (fronte via Mulinu Coccu),,39.219061472196364,9.285896892585037,,https://www.ctmcagliari.it/fermate/fermata-FL0558,,,,1
GQ0392,0392,Golfo di Quartu S.E. (fronte Torre),,39.227335281025664,9.206155296717467,,https://www.ctmcagliari.it/fermate/fermata-GQ0392,,,,0
LA2069,2069,Lanusei (fronte civico 51),,39.214084726257464,9.118869353585437,,https://www.ctmcagliari.it/fermate/fermata-LA2069,,,,1
MG0488,0488,I Maggio (Salesiani),,39.246310583131864,9.158371781669377,,https://www.ctmcagliari.it/fermate/fermata-MG0488,,,,1
MS0177,0177,Is Maglias (fronte via Montegrappa),,39.233117861058664,9.102665643327087,,https://www.ctmcagliari.it/fermate/fermata-MS0177,,,,1
PV0436,0436,S.P. Villasimius (Camping),,39.205548885179964,9.319092160750837,,https://www.ctmcagliari.it/fermate/fermata-PV0436,,,,2
RV0244,0244,Riva Villasanta (ang. via Randaccio),,39.240745310402464,9.125971744757317,,https://www.ctmcagliari.it/fermate/fermata-RV0244,,,,1
TO0876,0876,Toscana (ang. via La Vega),,39.226697841000464,9.116686466463117,,https://www.ctmcagliari.it/fermate/fermata-TO0876,,,,1
AF1166,1166,Africa (fronte via Iglesias),,39.297546299880064,8.998911078555917,,https://www.ctmcagliari.it/fermate/fermata-AF1166,,,,1
AF1177,1177,Africa (ang. via Cipro),,39.297757949112664,8.994888613770147,,https://www.ctmcagliari.it/fermate/fermata-AF1177,,,,1
BL1122,1122,Balilla (ang. via Marmilla),,39.248170480058764,9.121611586785877,,https://www.ctmcagliari.it/fermate/fermata-BL1122,,,,2
BS0341,0341,Borgo Sant'Elia (fronte via Livingstone),,39.193181212257364,9.141217750076057,,https://www.ctmcagliari.it/fermate/fermata-BS0341,,,,1
CI0235,0235,Ciusa (ang. via Biasi),,39.234719270214764,9.123820652681257,,https://www.ctmcagliari.it/fermate/fermata-CI0235,,,,1
DV0940,0940,L. da Vinci (ang. via Rio Solanas),,39.219815263748464,9.279764160913647,,https://www.ctmcagliari.it/fermate/fermata-DV0940,,,,1
FI0449,0449,Fiume (fronte parco),,39.233706850940564,9.210741660531097,,https://www.ctmcagliari.it/fermate/fermata-FI0449,,,,1
GH0833,0833,Gherardo delle Notti (ang. via De Martis),,39.252991244488964,9.097805486244317,,https://www.ctmcagliari.it/fermate/fermata-GH0833,,,,1
LP0328,0328,Poetto (fronte via Grecale),,39.199370743628264,9.145734109420477,,https://www.ctmcagliari.it/fermate/fermata-LP0328,,,,1
MR0408,0408,Margine Rosso (ang. via Antas),,39.227025134462164,9.234360024347867,,https://www.ctmcagliari.it/fermate/fermata-MR0408,,,,1
PF0887,0887,Piero della Francesca (fronte via Montebianco),,39.256677650848964,9.101979577819817,,https://www.ctmcagliari.it/fermate/fermata-PF0887,,,,2
RE0838,0838,Repubblica (direz. Cagliari),,39.307506650056864,8.963576952264687,,https://www.ctmcagliari.it/fermate/fermata-RE0838,,,,2
RS1118,1118,Risorgimento (ang. via Carbonari),,39.242819822064464,9.136214416650407,,https://www.ctmcagliari.it/fermate/fermata-RS1118,,,,1
SC0261,0261,Scano (ang. via Marini),,39.213459975052364,9.130100260638417,,https://www.ctmcagliari.it/fermate/fermata-SC0261,,,,1
SE0584,0584,Sulcitana Elmas (ang. via Sestu),,39.266531261520964,9.052815879060067,,https://www.ctmcagliari.it/fermate/fermata-SE0584,,,,1
SM0142,0142,S. Michele (altezza civico n. 60),,39.236077172232664,9.098370402973567,,https://www.ctmcagliari.it/fermate/fermata-SM0142,,,,2
SR1021,1021,San Rocco,,39.222692030601864,9.121503518714847,,https://www.ctmcagliari.it/fermate/fermata-SR1021,,,,1
ST0627,0627,Stazione (capolinea 9),,39.305067535496564,8.965790183054507,,https://www.ctmcagliari.it/fermate/fermata-ST0627,,,,2
UT2111,2111,Umberto Ticca (fronte civico 8) ,,39.258333351531864,9.090136784568857,,https://www.ctmcagliari.it/fermate/fermata-UT2111,,,,0
AG1130,1130,Argiolas (ang. via Biancamano),,39.252371455008664,9.128271038891467,,https://www.ctmcagliari.it/fermate/fermata-AG1130,,,,1
AU2005,2005,Italia (ang. via Dalla Chiesa),,39.236511185674964,9.209677514535637,,https://www.ctmcagliari.it/fermate/fermata-AU2005,,,,2
BS0325,0325,San Bartolomeo (caserma carabinieri),,39.197260777776464,9.144703102719697,,https://www.ctmcagliari.it/fermate/fermata-BS0325,,,,0
CU0918,0918,Cugia (Dettori),,39.215850438826664,9.127802015856157,,https://www.ctmcagliari.it/fermate/fermata-CU0918,,,,0
DO0005,0005,Donoratico (ang. via Ciusa),,39.231333589735064,9.121492722794497,,https://www.ctmcagliari.it/fermate/fermata-DO0005,,,,1
DP0295,0295,della Pineta (ang. via Venezia),,39.206659862056664,9.135194426839047,,https://www.ctmcagliari.it/fermate/fermata-DP0295,,,,1
DV0415,0415,L. da Vinci (Hotel Califfo),,39.223202363550864,9.248423484094637,,https://www.ctmcagliari.it/fermate/fermata-DV0415,,,,2
DM0500,0500,Don Minzoni (ang. via Nazionale),,39.250703265362564,9.174259715563477,,https://www.ctmcagliari.it/fermate/fermata-DM0500,,,,1
DO0226,0226,Donoratico (parco),,39.230263042587664,9.124095952357237,,https://www.ctmcagliari.it/fermate/fermata-DO0226,,,,1
EC0719,0719,S'Ecca S'Arrideli (prima fermata fronte via Van Dick),,39.243357686362564,9.267729756475497,,https://www.ctmcagliari.it/fermate/fermata-EC0719,,,,2
FA0320,0320,Favonio (fronte via Garbino),,39.200419003525264,9.146949056827077,,https://www.ctmcagliari.it/fermate/fermata-FA0320,,,,2
GN0569,0569,Giorgino (fronte ex fabbrica),,39.211088325715264,9.088807737552677,,https://www.ctmcagliari.it/fermate/fermata-GN0569,,,,2
GT0882,0882,Giotto (ang. via Carpaccio),,39.250365748076064,9.096367266071527,,https://www.ctmcagliari.it/fermate/fermata-GT0882,,,,1
GV0456,0456,Vico (scuole),,39.235147093176864,9.187933357775647,,https://www.ctmcagliari.it/fermate/fermata-GV0456,,,,1
PL1157,1157,Anassagora (fronte centro commerciale),,39.248443011698664,9.119483621657467,,https://www.ctmcagliari.it/fermate/fermata-PL1157,,,,2
PR0660,0660,Praga (ang. via Atene),,39.252069594511164,9.157629592711577,,https://www.ctmcagliari.it/fermate/fermata-PR0660,,,,1
DA0197,0197,Dante (ang. via Farina),,39.218390250594664,9.124840694768797,,https://www.ctmcagliari.it/fermate/fermata-DA0197,,,,1
DP0288,0288,della Pineta (ang. via Milano),,39.207711210635464,9.133840202418277,,https://www.ctmcagliari.it/fermate/fermata-DP0288,,,,1
EL0581,0581,Elmas (Istituto Agrario),,39.262859963750764,9.062590251230317,,https://www.ctmcagliari.it/fermate/fermata-EL0581,,,,2
EU1179,1179,Europa (scuole),,39.290765371521564,9.007341237572207,,https://www.ctmcagliari.it/fermate/fermata-EU1179,,,,1
LO0653,0653,San Lorenzo (ang. via Tonara),,39.259169920663964,9.136461577558147,,https://www.ctmcagliari.it/fermate/fermata-LO0653,,,,1
SG1022,1022,San Giacomo (altezza civico 130),,39.219450249507464,9.119393550142797,,https://www.ctmcagliari.it/fermate/fermata-SG1022,,,,2
SO0811,0811,Sonnino (Archivio di Stato),,39.214011647951964,9.119835736752957,,https://www.ctmcagliari.it/fermate/fermata-SO0811,,,,1
AM2118,2118,Ampere (fronte civ. 1),,39.247254175692864,9.132732703105857,,https://www.ctmcagliari.it/fermate/fermata-AM2118,,,,0
BU2025,2025,Buoncammino (fronte quarto chiosco),,39.226778846407864,9.112196092805427,,https://www.ctmcagliari.it/fermate/fermata-BU2025,,,,2
CS0885,0885,Crespellani (polizia municipale),,39.256400096332464,9.099920412852477,,https://www.ctmcagliari.it/fermate/fermata-CS0885,,,,1
GI0640,0640,Flavio Gioia (fronte scuola),,39.237594342837564,9.131522269304527,,https://www.ctmcagliari.it/fermate/fermata-GI0640,,,,1
GP0761,0761,Peretti (fronte uffici INPS),,39.249805138421164,9.113509052074617,,https://www.ctmcagliari.it/fermate/fermata-GP0761,,,,1
LI0081,0081,Liguria (ang. via Istria),,39.230699521156964,9.115887489080157,,https://www.ctmcagliari.it/fermate/fermata-LI0081,,,,1
MA0254,0254,Marconi (lato via Vienna),,39.233397069645364,9.136888292172227,,https://www.ctmcagliari.it/fermate/fermata-MA0254,,,,2
PZ0704,0704,Pitz' e Serra (ang. via Cecoslovacchia),,39.240399708423264,9.201864019905847,,https://www.ctmcagliari.it/fermate/fermata-PZ0704,,,,1
RM0655,0655,Riu Mortu (ang. via Zuddas),,39.253368221181864,9.146473859425117,,https://www.ctmcagliari.it/fermate/fermata-RM0655,,,,2
UV0830,0830,Policlinico Universitario,,39.272299946561964,9.126270562474207,,https://www.ctmcagliari.it/fermate/fermata-UV0830,,,,1
